user,latitude,longitude,date,day_of_week,hour,categoria,timestamp
User_2400,-5.791202,-35.201359,2018-07-14,Tuesday,9,bank,1531225199243
User_5211,-12.946201,-38.427711,2018-07-14,Tuesday,9,doctor,1531227567596
User_2715,-22.873114,-43.339236,2018-07-14,Tuesday,10,bar,1531229102865
User_4345,-12.971143,-38.458121,2018-07-14,Tuesday,10,school,1531229729470
User_78,-20.317055,-40.310865,2018-07-14,Tuesday,10,sports_center,1531229852845
User_546,-23.029685,-45.577377,2018-07-14,Tuesday,12,bakery,1531237109896
User_404,-23.532949,-46.621345,2018-07-14,Tuesday,14,amusement_park,1531243331926
User_2558,-21.207062,-50.448762,2018-07-14,Tuesday,15,school,1531247065133
User_5343,-9.932423,-67.823125,2018-07-14,Monday,23,meal_delivery,1531195956486
User_4443,-22.386205,-46.946899,2018-07-14,Tuesday,21,beauty_salon,1530662594259
User_1010,-27.559035,-48.631773,2018-07-14,Tuesday,21,restaurant,1530665267227
User_5211,-8.009098,-34.95343,2018-07-14,Tuesday,20,store,1530659741459
User_1839,-5.806248,-35.205259,2018-07-14,Wednesday,8,roofing_contractor,1530703678998
User_1768,-15.797556,-48.016002,2018-07-14,Wednesday,8,furniture_store,1530702393463
User_1704,-16.715477,-49.240568,2018-07-14,Wednesday,8,grocery_or_supermarket,1530703552123
User_3693,-19.988469,-43.843095,2018-07-14,Wednesday,9,electronics_store,1530706075193
User_5749,-23.432931,-46.521688,2018-07-14,Wednesday,7,place_of_worship,1530699866516
User_4989,-15.334956,-49.124357,2018-07-14,Wednesday,9,place_of_worship,1530707178742
User_2153,-23.659623,-46.758898,2018-07-14,Tuesday,21,school,1530662966963
User_2624,-3.491286,-39.574963,2018-07-14,Tuesday,18,school,1530654543137
User_832,-19.890622,-43.967757,2018-07-14,Tuesday,20,place_of_worship,1530662029058
User_1448,2.823652,-60.705563,2018-07-07,Tuesday,20,restaurant,1530664505691
User_1891,-23.48267,-46.645097,2018-07-07,Tuesday,21,store,1530665989513
User_2688,-20.132199,-40.183407,2018-07-07,Tuesday,14,restaurant,1530639985338
User_5072,-10.923842,-37.062867,2018-07-06,Tuesday,20,restaurant,1530662160235
User_620,-23.012254,-43.476175,2018-07-06,Tuesday,23,moving_company,1530672585784
User_1137,-7.979527,-38.284343,2018-07-06,Wednesday,0,convenience_store,1530673689666
User_1060,-5.524047,-47.46545,2018-07-06,Wednesday,20,restaurant,1530747020205
User_906,-23.53903,-46.182748,2018-07-06,Tuesday,17,hair_care,1530648547076
User_1905,-23.116778,-46.553138,2018-07-06,Tuesday,17,grocery_or_supermarket,1530649437343
User_3863,-23.55387,-46.501926,2018-07-06,Tuesday,17,home_goods_store,1530649773690
User_1964,-5.894303,-35.765082,2018-07-05,Tuesday,8,place_of_worship,1530619069850
User_5897,-20.640266,-51.107346,2018-07-06,Tuesday,17,atm,1530651244945
User_4926,-16.659144,-49.259252,2018-07-06,Tuesday,17,school,1530651418127
User_3878,-22.882039,-47.197,2018-07-06,Tuesday,16,real_estate_agency,1530646307694
User_3199,-25.437467,-49.289464,2018-07-06,Tuesday,16,moving_company,1530647676807
User_5534,-20.809942,-49.376473,2018-07-06,Tuesday,17,hospital,1530648354348
User_117,-15.728938,-48.284734,2018-07-06,Tuesday,17,store,1530650039978
User_3938,-25.536552,-54.587091,2018-07-06,Tuesday,17,restaurant,1530649053265
User_1826,-21.135169,-48.001184,2018-07-06,Tuesday,17,restaurant,1530649535164
User_297,-23.516619,-46.783568,2018-07-06,Tuesday,17,bank,1530649521934
User_3245,-23.814996,-45.369137,2018-07-06,Tuesday,17,furniture_store,1530650232390
User_192,-23.414685,-51.431094,2018-07-07,Tuesday,13,store,1530636283732
User_1015,-16.020266,-48.064993,2018-07-07,Tuesday,13,lodging,1530634668242
User_816,-23.176207,-45.826494,2018-07-07,Tuesday,17,lodging,1530649248101
User_2402,-18.872039,-41.947173,2018-07-07,Tuesday,15,park,1530643642718
User_3699,-23.553959,-46.63889,2018-07-07,Tuesday,13,electrician,1530635513299
User_2317,-19.476314,-44.26468,2018-07-05,Tuesday,16,doctor,1530647688443
User_5315,-21.209601,-47.799983,2018-07-05,Tuesday,16,bakery,1530644794200
User_2517,-22.00162,-47.919709,2018-07-05,Tuesday,16,restaurant,1530645152000
User_2197,-24.937958,-53.442448,2018-07-05,Tuesday,17,storage,1530648936995
User_451,-1.40233,-48.431735,2018-07-05,Tuesday,17,restaurant,1530649517047
User_3833,-3.115867,-59.943662,2018-07-05,Tuesday,13,convenience_store,1530640429539
User_4675,-23.106269,-46.544937,2018-07-05,Tuesday,17,restaurant,1530650549779
User_1932,-16.716799,-49.261264,2018-07-05,Wednesday,18,bar,1530738478593
User_5201,-19.869203,-43.978162,2018-07-03,Wednesday,20,store,1530745591000
User_1834,-21.20466,-47.813553,2018-07-05,Thursday,0,park,1530759687015
User_3384,-22.893817,-43.117622,2018-07-05,Wednesday,14,storage,1530724972852
User_4118,-22.976506,-46.997241,2018-07-05,Wednesday,20,store,1530746516904
User_1878,-24.157097,-46.781863,2018-07-04,Thursday,0,restaurant,1530761376804
User_1329,-4.8376,-37.782496,2018-07-05,Thursday,8,restaurant,1530788810785
User_1665,-23.542383,-46.415206,2018-07-05,Thursday,6,university,1530783665091
User_259,-9.550307,-35.786807,2018-07-05,Thursday,9,lodging,1530794178960
User_3732,-23.722696,-46.852877,2018-07-05,Thursday,10,moving_company,1530796972529
User_2409,-22.737587,-47.375141,2018-07-05,Thursday,10,restaurant,1530798353476
User_5920,-23.157816,-47.040561,2018-07-05,Thursday,10,furniture_store,1530798028733
User_1331,-22.891079,-43.125967,2018-07-05,Thursday,10,moving_company,1530798392319
User_5267,-23.987026,-46.293626,2018-07-05,Thursday,10,cultural_venue,1530795640135
User_4891,-23.581076,-46.640924,2018-07-05,Thursday,10,shopping_mall,1530796384775
User_5740,-6.837283,-35.123265,2018-07-05,Thursday,9,restaurant,1530790639338
User_4126,-4.335427,-40.155802,2018-07-05,Thursday,10,store,1530797218518
User_5180,-22.878204,-43.467843,2018-07-05,Thursday,10,hair_care,1530797569963
User_5176,-22.83988,-43.312379,2018-07-05,Thursday,10,restaurant,1530797580967
User_2015,-23.217289,-47.274635,2018-07-05,Thursday,9,storage,1530795590529
User_5538,-8.120036,-34.896977,2018-07-05,Thursday,9,hospital,1530794852442
User_1345,-23.26026,-47.663754,2018-07-05,Thursday,21,car_dealer,1530838527815
User_2812,-22.82196,-47.103898,2018-07-05,Thursday,9,doctor,1530794266274
User_4617,-23.581274,-48.033111,2018-07-05,Thursday,10,public_transportation,1530797734788
User_3545,-21.760198,-41.331079,2018-07-05,Thursday,10,restaurant,1530797515999
User_4612,-15.792057,-47.883094,2018-07-05,Thursday,10,restaurant,1530799123622
User_3786,-3.746145,-38.539756,2018-07-05,Thursday,8,bar,1530791764506
User_4272,-30.03344,-51.215084,2018-07-05,Thursday,10,restaurant,1530795891743
User_3184,-20.45016,-54.575821,2018-07-05,Thursday,9,bakery,1530796435449
User_3245,-22.748046,-47.416928,2018-07-05,Thursday,10,university,1530797331683
User_3650,-22.243992,-54.807764,2018-07-05,Thursday,9,store,1530797861311
User_5709,-19.911605,-43.943461,2018-07-04,Thursday,10,doctor,1530798128500
User_2568,-25.487692,-49.271501,2018-07-05,Thursday,10,lodging,1530796019170
User_2451,-5.845071,-35.215811,2018-07-05,Friday,9,lodging,1530878431954
User_5048,-23.676384,-46.697664,2018-07-05,Wednesday,8,university,1530702728241
User_4678,-10.220838,-48.325944,2018-07-05,Thursday,20,school,1530833314147
User_2442,-23.552891,-46.56662,2018-07-05,Friday,9,hair_care,1530881017374
User_4635,-2.530707,-44.293659,2018-07-05,Thursday,17,restaurant,1530817786254
User_1626,-22.906914,-43.292653,2018-07-05,Friday,8,bar,1530876987503
User_944,-8.124379,-34.903635,2018-07-01,Friday,9,school,1530878993271
User_371,-7.180484,-34.86907,2018-07-01,Friday,9,restaurant,1530880049364
User_5662,-27.592141,-48.555082,2018-07-01,Friday,9,restaurant,1530880582758
User_5364,-25.534556,-49.268014,2018-07-01,Friday,9,store,1530880679920
User_5136,-12.770951,-38.188815,2018-07-01,Friday,8,restaurant,1530877634778
User_5808,-21.744566,-43.353917,2018-07-01,Friday,9,car_repair,1530878595669
User_5674,-16.705558,-49.314992,2018-07-01,Friday,9,bakery,1530880356656
User_3303,-15.881789,-48.074873,2018-07-01,Friday,0,park,1530847109561
User_1311,-23.606386,-46.626644,2018-07-01,Thursday,11,restaurant,1530801975315
User_1056,-9.976257,-67.88421,2018-07-01,Thursday,22,restaurant,1530849156148
User_4521,-22.967829,-43.18458,2018-07-01,Friday,0,store,1530847812354
User_5407,-12.899436,-38.311118,2018-07-01,Friday,0,grocery_or_supermarket,1530848851203
User_3215,-21.199453,-47.798753,2018-07-01,Thursday,19,store,1530828515123
User_1686,-3.768166,-38.547714,2018-07-01,Friday,1,bakery,1530849834541
User_5838,-20.311876,-40.295549,2018-07-01,Thursday,23,book_store,1530844031497
User_4536,-9.645441,-35.699987,2018-07-01,Thursday,22,hospital,1530841458999
User_2671,-22.82155,-47.090072,2018-07-01,Thursday,22,restaurant,1530839130368
User_3784,-23.593674,-46.783201,2018-07-01,Thursday,22,electrician,1530838872016
User_1952,-20.062345,-40.186823,2018-07-01,Wednesday,14,car_repair,1530727128866
User_2540,-16.702201,-43.875596,2018-07-01,Wednesday,14,home_goods_store,1530726705948
User_1656,-22.924459,-43.175285,2018-07-01,Thursday,21,accounting,1530837427697
User_2475,-19.866724,-43.961719,2018-07-01,Thursday,19,restaurant,1530828961296
User_5469,-23.619325,-46.556374,2018-07-01,Thursday,10,store,1530798193486
User_5214,-21.752225,-48.163528,2018-07-06,Thursday,10,store,1530798064995
User_4,-12.984233,-38.510629,2018-07-06,Thursday,10,pet_store,1530798511614
User_4923,-16.669046,-49.293417,2018-07-06,Thursday,10,well_being,1530798655778
User_188,-10.893298,-37.143884,2018-07-05,Thursday,12,car_dealer,1530799231865
User_4914,-15.620748,-56.08019,2018-07-05,Thursday,9,restaurant,1530795684558
User_1848,2.850512,-60.645563,2018-07-05,Thursday,9,electronics_store,1530795869442
User_2260,-23.425319,-51.941401,2018-07-05,Thursday,10,store,1530796763341
User_130,-23.0253,-46.840159,2018-07-05,Thursday,10,moving_company,1530797262558
User_4218,-3.496675,-39.577606,2018-07-05,Thursday,10,pharmacy,1530798291854
User_2054,-15.853378,-47.95526,2018-07-05,Thursday,7,cafe,1530788361966
User_68,-23.50813,-46.549059,2018-07-05,Thursday,10,store,1530795970454
User_4456,-23.003675,-44.300087,2018-07-05,Thursday,10,gas_station,1530796777861
User_4814,-3.750903,-38.499336,2018-07-05,Thursday,10,amusement_park,1530797214380
User_669,-23.620325,-46.693005,2018-07-05,Thursday,9,restaurant,1530795192996
User_945,-29.651714,-50.775489,2018-07-05,Thursday,9,cafe,1530795357598
User_5207,-19.915889,-43.935184,2018-07-05,Thursday,9,city_hall,1530795366965
User_5509,-16.248887,-47.953914,2018-07-05,Wednesday,21,bakery,1530751420182
User_2117,-22.905331,-43.108227,2018-07-05,Thursday,10,restaurant,1530797456156
User_3082,-22.761715,-43.451357,2018-07-05,Thursday,10,store,1530798778197
User_321,-23.523913,-46.664614,2018-07-05,Thursday,10,park,1530797222927
User_1441,-7.245404,-35.911201,2018-07-05,Thursday,10,stadium,1530797428432
User_1449,-23.5527,-46.832462,2018-07-05,Thursday,10,car_repair,1530796693728
User_5249,-2.601969,-44.220521,2018-07-05,Thursday,10,library,1530798790872
User_3639,-23.692525,-46.520022,2018-07-05,Wednesday,21,restaurant,1530749851410
User_3583,-20.349016,-40.288652,2018-07-05,Tuesday,16,taxi_stand,1530644731008
User_5572,-19.700224,-43.958669,2018-07-05,Wednesday,21,shopping_mall,1530750372610
User_577,-8.807561,-63.886168,2018-07-05,Tuesday,7,gas_station,1530617935314
User_821,-22.736739,-47.643543,2018-07-04,Tuesday,8,school,1530617962926
User_3870,-2.542228,-44.204388,2018-07-08,Tuesday,8,gym,1530618086607
User_3070,-23.503569,-46.56994,2018-07-08,Tuesday,8,hospital,1530619132711
User_2815,-23.410911,-51.422512,2018-07-08,Tuesday,9,lodging,1530621331213
User_5737,-23.618314,-46.618196,2018-07-08,Tuesday,9,store,1530622262103
User_3526,-23.54292,-46.222141,2018-07-08,Tuesday,10,restaurant,1530622967844
User_5099,-18.893255,-48.285867,2018-07-08,Tuesday,7,car_repair,1530613479084
User_4384,-28.274917,-52.771731,2018-07-08,Tuesday,10,bar,1530623572228
User_5619,-25.436155,-49.323567,2018-07-08,Tuesday,10,university,1530624454541
User_992,-16.715475,-49.237772,2018-07-08,Tuesday,10,store,1530624489036
User_933,-19.889335,-43.830795,2018-07-08,Tuesday,10,gas_station,1530624594556
User_5021,-16.475239,-43.49899,2018-07-08,Tuesday,10,store,1530624601917
User_736,-10.89447,-37.099132,2018-07-08,Tuesday,10,restaurant,1530624991214
User_1686,-29.147214,-51.537357,2018-07-08,Tuesday,9,bar,1530619227346
User_5075,-15.80654,-47.936914,2018-07-08,Tuesday,9,accounting,1530620394504
User_1851,-8.053942,-34.941298,2018-07-07,Tuesday,9,restaurant,1530621204925
User_4204,-12.977929,-39.275657,2018-07-07,Tuesday,15,storage,1530641030193
User_95,-9.617854,-35.750996,2018-07-07,Tuesday,15,restaurant,1530641118106
User_1011,-22.981246,-43.208895,2018-07-07,Tuesday,12,restaurant,1530633444144
User_3193,-23.631016,-46.713418,2018-07-07,Tuesday,15,bar,1530642514681
User_2927,-15.800788,-43.311981,2018-07-08,Tuesday,15,restaurant,1530642637092
User_590,-23.413969,-51.955149,2018-07-08,Tuesday,15,electronics_store,1530642714386
User_4870,-12.953814,-38.381982,2018-07-08,Tuesday,15,school,1530642716802
User_4948,-23.430082,-46.501784,2018-07-08,Monday,10,accounting,1530538896646
User_477,-3.900546,-38.504472,2018-07-08,Tuesday,8,store,1530615875899
User_4050,-11.805695,-49.530793,2018-07-08,Tuesday,7,park,1530615171314
User_4592,-25.098454,-50.175552,2018-07-08,Tuesday,8,lodging,1530616215805
User_440,-20.299505,-40.318187,2018-07-08,Tuesday,8,store,1530617465905
User_2475,-8.100181,-34.88491,2018-07-08,Tuesday,14,restaurant,1530640647466
User_1426,-23.574526,-46.558654,2018-07-08,Tuesday,14,storage,1530638542641
User_533,-9.662126,-35.721354,2018-07-08,Tuesday,15,bar,1530642120093
User_5462,-19.75881,-42.075396,2018-07-05,Tuesday,15,restaurant,1530642326677
User_493,-7.210496,-39.325841,2018-07-05,Tuesday,14,doctor,1530637189546
User_3160,-5.193763,-39.296487,2018-07-05,Tuesday,15,store,1530642675444
User_1503,-22.923258,-47.105533,2018-07-05,Tuesday,14,grocery_or_supermarket,1530639120966
User_1616,-22.847164,-45.230628,2018-07-05,Tuesday,11,school,1531233955449
User_4066,-3.866596,-38.469407,2018-07-05,Tuesday,8,pharmacy,1531221835124
User_623,-23.601943,-46.912361,2018-07-05,Tuesday,11,car_dealer,1531233980916
User_1489,-8.135151,-34.954598,2018-07-05,Tuesday,0,restaurant,1531191877113
User_3326,-23.478302,-46.578576,2018-07-05,Monday,22,locksmith,1531187647945
User_4535,-2.554148,-44.220889,2018-07-04,Tuesday,9,restaurant,1531225200524
User_318,-5.348701,-49.102195,2018-07-04,Wednesday,11,restaurant,1531320383526
User_145,-3.729911,-38.545603,2018-07-04,Tuesday,9,florist,1531225850393
User_1082,-7.891112,-34.83637,2018-07-04,Tuesday,12,restaurant,1531235852674
User_1053,-22.889076,-43.215593,2018-07-04,Tuesday,12,store,1531236564091
User_1051,-29.938031,-51.021616,2018-07-04,Tuesday,12,pet_store,1531235603184
User_1720,-3.091205,-60.023401,2018-07-05,Tuesday,11,park,1531237258280
User_3773,-25.432684,-49.252443,2018-07-05,Tuesday,12,store,1531237296594
User_1649,-3.749005,-38.511414,2018-07-05,Tuesday,12,restaurant,1531237676277
User_4788,-19.92537,-43.939016,2018-07-05,Tuesday,12,gas_station,1531237730816
User_1345,-23.533831,-46.597984,2018-07-05,Tuesday,13,gym,1531238491582
User_1779,-25.444406,-49.344662,2018-07-05,Tuesday,11,bar,1531233895733
User_3357,-21.5986,-48.384466,2018-07-05,Tuesday,11,grocery_or_supermarket,1531234417413
User_1418,-19.93248,-43.927019,2018-07-04,Monday,14,restaurant,1531156508827
User_2166,-29.925847,-51.139473,2018-07-05,Tuesday,12,pharmacy,1531236686572
User_1382,-23.584851,-46.679806,2018-07-05,Tuesday,12,restaurant,1531237087848
User_3914,-19.922337,-43.949042,2018-07-05,Tuesday,13,bank,1531238590990
User_1248,-8.043298,-34.891523,2018-07-05,Tuesday,9,restaurant,1531225046851
User_3147,-22.905454,-47.046217,2018-07-05,Tuesday,8,restaurant,1531222653407
User_1656,-8.152699,-34.919913,2018-07-01,Tuesday,8,lodging,1531223465840
User_4575,-25.420989,-49.291735,2018-07-01,Tuesday,9,gym,1531224467428
User_3920,-27.001517,-48.644255,2018-07-01,Tuesday,15,locksmith,1531246384990
User_4862,-19.938979,-43.949588,2018-07-01,Tuesday,12,store,1531237738402
User_3330,-22.363686,-48.77153,2018-07-01,Tuesday,14,moving_company,1531244686682
User_591,-15.81157,-48.123022,2018-07-01,Tuesday,15,lodging,1531247205646
User_712,-3.106449,-60.021693,2018-07-01,Tuesday,12,cafe,1531240505339
User_645,-21.181139,-47.811402,2018-07-01,Tuesday,13,restaurant,1531241571406
User_3423,-22.88467,-43.296295,2018-07-01,Tuesday,15,restaurant,1531249020534
User_1378,-23.464087,-46.398895,2018-07-01,Tuesday,15,grocery_or_supermarket,1531249111709
User_1389,-2.583713,-44.195305,2018-07-01,Tuesday,14,hair_care,1531245422857
User_5863,-27.443716,-48.376658,2018-07-01,Thursday,15,grocery_or_supermarket,1531419143771
User_1667,-22.719436,-43.318088,2018-07-01,Thursday,15,pet_store,1531419515026
User_2308,-22.820208,-47.381213,2018-07-01,Thursday,8,hair_care,1531395321484
User_1203,-20.776984,-41.068908,2018-07-01,Thursday,15,bakery,1531421885603
User_273,-22.793514,-43.409884,2018-07-01,Monday,21,doctor,1531183016050
User_4109,-23.035794,-46.54794,2018-07-01,Wednesday,21,shopping_mall,1531357076078
User_2721,-12.81167,-38.391877,2018-07-01,Wednesday,23,well_being,1531361767277
User_4412,-23.175542,-45.873151,2018-07-01,Wednesday,23,night_club,1531362345389
User_2926,-23.448596,-46.563452,2018-07-10,Wednesday,22,bar,1531360079425
User_1021,-22.968243,-47.00203,2018-07-10,Wednesday,15,bakery,1531335245383
User_85,-20.238956,-56.384392,2018-07-10,Wednesday,8,restaurant,1531311333433
User_1032,-21.18663,-47.774299,2018-07-10,Wednesday,23,car_repair,1531364049848
User_5871,-23.517259,-46.545278,2018-07-10,Wednesday,23,park,1531364365931
User_2232,-12.935593,-38.340337,2018-07-10,Thursday,9,cafe,1531397359297
User_4308,-22.925814,-47.097991,2018-07-10,Thursday,7,locksmith,1531390887615
User_2117,-8.063179,-34.876968,2018-07-10,Thursday,6,school,1531389505122
User_3897,-25.433249,-49.279834,2018-07-09,Thursday,8,book_store,1531396454590
User_5055,-5.757634,-35.246453,2018-07-10,Thursday,8,store,1531396729674
User_3808,-27.818152,-50.329041,2018-07-10,Thursday,9,grocery_or_supermarket,1531398573093
User_884,-22.329048,-49.068335,2018-07-10,Thursday,9,school,1531398325403
User_135,-23.541265,-46.631213,2018-07-09,Wednesday,10,car_repair,1531317023238
User_2103,-23.538134,-46.639071,2018-07-09,Wednesday,10,restaurant,1531317421058
User_5752,-2.548646,-44.265241,2018-07-09,Wednesday,10,electronics_store,1531315712172
User_3089,-9.546389,-35.756212,2018-07-09,Tuesday,20,school,1531265378773
User_3940,-20.820609,-49.502251,2018-07-09,Wednesday,14,pharmacy,1531331978000
User_4268,-23.576107,-46.680169,2018-07-09,Wednesday,13,home_goods_store,1531326604489
User_5077,-4.966043,-39.007068,2018-07-09,Wednesday,15,bar,1531332512263
User_5004,-15.84854,-48.115413,2018-07-09,Wednesday,15,restaurant,1531333815799
User_564,-19.929116,-43.95044,2018-07-10,Wednesday,13,convenience_store,1531327956413
User_2616,-30.079843,-51.100641,2018-07-10,Wednesday,15,beauty_salon,1531332721268
User_822,-5.096388,-42.833444,2018-07-10,Wednesday,11,school,1531317840664
User_4572,-20.133914,-40.289808,2018-07-10,Wednesday,11,night_club,1531319604568
User_3923,-23.399768,-51.92724,2018-07-10,Wednesday,10,pharmacy,1531315820429
User_4513,-20.262527,-40.265075,2018-07-10,Wednesday,11,store,1531320503862
User_645,-23.623476,-46.504386,2018-07-10,Monday,15,shoe_store,1531160669643
User_3334,-23.177877,-46.855101,2018-07-10,Tuesday,20,restaurant,1531266955546
User_391,-22.943241,-43.341557,2018-07-10,Tuesday,13,lodging,1531240312350
User_2186,-19.933542,-43.97373,2018-07-10,Tuesday,21,public_transportation,1531268266277
User_1930,-25.440975,-49.287332,2018-07-10,Tuesday,21,airport,1531268799241
User_4389,-22.485264,-44.07554,2018-07-10,Tuesday,21,cafe,1531270163335
User_4744,-1.427164,-48.480952,2018-07-10,Saturday,9,qsr,1530965663957
User_1012,-10.972163,-37.055262,2018-07-10,Saturday,14,electronics_store,1530984688089
User_1092,-21.18346,-49.579478,2018-07-10,Saturday,14,doctor,1530984855017
User_2766,-22.902959,-42.802267,2018-07-10,Saturday,14,restaurant,1530985675578
User_4717,-23.627685,-46.819381,2018-07-10,Saturday,14,storage,1530985720520
User_602,-23.727536,-46.539148,2018-07-10,Saturday,14,lodging,1530986206705
User_4840,-12.896022,-38.430867,2018-07-10,Saturday,15,restaurant,1530987457214
User_5799,-10.935849,-37.053512,2018-07-10,Saturday,14,restaurant,1530984884080
User_383,-21.671876,-49.742104,2018-07-10,Saturday,14,furniture_store,1530985070215
User_170,-23.541414,-46.575211,2018-07-02,Saturday,14,home_goods_store,1530985640784
User_3520,-7.245996,-39.437953,2018-07-02,Saturday,15,car_repair,1530988103293
User_5325,-23.614943,-46.627631,2018-07-02,Saturday,14,restaurant,1530985084617
User_3537,-20.810195,-49.399292,2018-07-02,Saturday,11,bank,1530973422283
User_4912,-15.868333,-47.963569,2018-07-02,Saturday,15,home_goods_store,1530987379103
User_4697,-16.602654,-49.264052,2018-07-02,Saturday,15,restaurant,1530988220741
User_3189,-29.686313,-51.133607,2018-07-02,Saturday,11,gym,1530974301389
User_1900,-23.572575,-46.695099,2018-07-02,Saturday,13,bar,1530979744438
User_5524,-14.816201,-39.027922,2018-07-02,Friday,22,store,1530926309421
User_3202,-23.698976,-46.553349,2018-07-02,Saturday,14,car_repair,1530984751158
User_3369,-23.664229,-52.605335,2018-07-02,Saturday,1,restaurant,1530936810236
User_1847,-16.081869,-44.08188,2018-07-02,Saturday,1,moving_company,1530937246368
User_902,-23.496346,-46.848134,2018-07-02,Friday,10,lodging,1530882315604
User_2730,-23.48319,-46.722391,2018-07-02,Friday,11,restaurant,1530889105222
User_2553,-29.688089,-51.050905,2018-07-02,Friday,20,restaurant,1530921571134
User_433,-20.504596,-54.653062,2018-07-02,Sunday,19,restaurant,1531693921462
User_3826,-23.521323,-46.670089,2018-07-02,Sunday,19,pharmacy,1531695191298
User_729,-2.998228,-60.002572,2018-07-02,Sunday,14,store,1531680594503
User_1149,-3.043981,-59.978567,2018-07-02,Sunday,18,restaurant,1531692454163
User_3509,-22.820491,-47.176564,2018-07-02,Sunday,19,restaurant,1531692445066
User_3307,-15.79136,-47.88315,2018-07-02,Saturday,9,restaurant,1531573081621
User_1813,-23.647821,-46.554491,2018-07-02,Sunday,8,storage,1531654655527
User_624,-15.646962,-47.806165,2018-07-01,Sunday,8,beauty_salon,1531655151929
User_4044,-18.861617,-41.955676,2018-07-02,Saturday,12,storage,1531583721869
User_2637,-8.807446,-35.933282,2018-07-02,Sunday,8,night_club,1531654523522
User_2329,-15.821244,-47.98401,2018-07-02,Sunday,19,cultural_venue,1531693388720
User_3846,-25.093371,-50.11438,2018-07-02,Sunday,12,restaurant,1531667958988
User_5187,-3.094468,-60.023218,2018-07-14,Sunday,18,movie_rental,1531694066257
User_2124,-8.095945,-34.887226,2018-07-14,Sunday,19,spa,1531694328170
User_987,-23.554874,-46.670293,2018-07-10,Sunday,19,electrician,1531693367154
User_1988,-20.332271,-40.35646,2018-07-14,Sunday,19,restaurant,1531695511006
User_4537,-23.508683,-46.485301,2018-07-14,Sunday,18,doctor,1531689326126
User_1535,-23.471539,-46.650413,2018-07-14,Sunday,19,storage,1531690211709
User_5857,-12.981546,-38.464009,2018-07-14,Sunday,17,bakery,1531685306469
User_4246,-20.530768,-54.599979,2018-07-14,Tuesday,18,airport,1530658067230
User_1279,-23.197431,-45.889133,2018-07-14,Tuesday,9,cultural_venue,1530622650424
User_2419,-3.072006,-60.070844,2018-07-14,Tuesday,9,restaurant,1530626225217
User_5968,-7.114406,-34.822618,2018-07-14,Tuesday,21,cafe,1530663298388
User_2012,-25.362828,-49.196363,2018-07-14,Tuesday,21,restaurant,1530663578190
User_2256,-7.976951,-34.85249,2018-07-14,Tuesday,19,bar,1530656907412
User_285,-23.520993,-46.413179,2018-07-13,Tuesday,20,pet_store,1530658830578
User_593,-3.094606,-59.989497,2018-07-14,Wednesday,2,bakery,1530686027376
User_3501,-22.753526,-47.622407,2018-07-14,Wednesday,9,local_government_office,1530708214359
User_4001,-15.159663,-49.799594,2018-07-14,Tuesday,21,restaurant,1530662802039
User_326,-20.125933,-40.308759,2018-07-06,Tuesday,21,accounting,1530663697306
User_335,-17.547113,-39.739652,2018-07-14,Tuesday,21,accounting,1530663982478
User_4573,-7.847568,-34.911021,2018-07-13,Tuesday,21,cultural_venue,1530665880745
User_2646,-20.384551,-43.423166,2018-07-14,Tuesday,21,store,1530663648128
User_5685,-10.906506,-37.064685,2018-07-14,Tuesday,8,restaurant,1530618022844
User_1244,-16.733028,-43.860835,2018-07-14,Tuesday,21,restaurant,1530664841076
User_3870,-23.557284,-46.74753,2018-07-13,Tuesday,21,bank,1530663075162
User_3419,-26.482761,-51.995742,2018-07-14,Tuesday,19,car_repair,1530656329343
User_232,-23.481712,-46.548613,2018-07-14,Tuesday,20,restaurant,1530661322428
User_3203,-15.605349,-47.645255,2018-07-14,Tuesday,16,restaurant,1530647574832
User_1870,-21.301851,-50.338327,2018-07-14,Tuesday,14,real_estate_agency,1530638863658
User_1856,-23.236376,-45.913031,2018-07-14,Tuesday,18,storage,1530652226454
User_4324,-15.794878,-48.13398,2018-07-13,Thursday,21,store,1531440866603
User_1479,-13.001473,-38.51416,2018-07-13,Thursday,21,car_dealer,1531441377381
User_3986,-25.357608,-49.209688,2018-07-14,Thursday,21,store,1531442772528
User_1026,-12.980232,-38.514791,2018-07-13,Tuesday,16,electronics_store,1531252403508
User_455,-20.774407,-51.698067,2018-07-14,Friday,22,storage,1530931170954
User_3500,-5.047671,-42.823592,2018-07-14,Thursday,21,courthouse,1531442212545
User_2465,-15.798144,-48.128133,2018-07-14,Thursday,23,car_repair,1531448900886
User_1441,-30.036367,-51.204152,2018-07-14,Thursday,23,storage,1531448920927
User_187,-12.984614,-38.473157,2018-07-14,Thursday,23,cemetery,1531449465813
User_3127,-15.893867,-52.258616,2018-07-12,Thursday,22,place_of_worship,1531447754123
User_2321,-19.841984,-43.989435,2018-07-11,Thursday,23,local_government_office,1531448344134
User_5010,-8.149257,-34.930595,2018-07-12,Thursday,23,restaurant,1531448045829
User_3005,-3.078233,-60.067149,2018-07-12,Thursday,21,park,1531442000595
User_4153,-23.487974,-46.60911,2018-07-12,Thursday,20,movie_rental,1531439490390
User_102,-20.389581,-43.500901,2018-07-12,Thursday,23,bar,1531448270445
User_1635,-27.523484,-48.633764,2018-07-12,Thursday,15,car_dealer,1531420721303
